latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days,distance_to_industrial_m,distance_to_farmland_m,historical_mean_frp,historical_max_frp,historical_std_frp,frp_deviation,night_detection_ratio,class_label,ndvi,ndbi,ndwi,alert_high_frp,alert_new_cluster
30.42979,76.00092,348.37,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,304.11,6.49,D,0,unclassified,-1,0,10736.8,9072.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.42465,75.98887,348.54,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,303.69,5.02,D,0,unclassified,-1,0,9597.0,7820.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.4011,75.89394,336.25,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,310.43,23.21,D,0,unclassified,-1,0,2119.4,1343.8,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.44192,76.21661,334.16,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,303.0,3.73,D,0,industrial_nearby,-1,0,696.9,18080.5,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.44499,76.29081,335.27,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,302.55,6.27,D,0,unclassified,-1,0,4990.2,14551.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.30432,75.57087,341.74,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,304.45,15.33,D,0,unclassified,84,1,6373.7,5329.2,15.33,15.33,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.1044,75.71645,344.61,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,303.3,3.81,D,0,unclassified,-1,0,2902.8,10090.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.55793,75.83698,333.75,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,302.51,2.49,D,0,unclassified,-1,0,4323.7,17512.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.09875,75.70057,344.09,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,307.08,10.4,D,0,unclassified,-1,0,2257.2,11713.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.83546,75.46764,334.62,0.39,0.36,2025-11-01,808,N20,VIIRS,n,2,302.89,2.86,D,0,unclassified,-1,0,2484.8,8513.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.90136,75.9653,330.55,0.4,0.37,2025-11-01,808,N20,VIIRS,l,2,301.86,3.66,D,0,unclassified,-1,0,6812.2,5172.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.88846,75.88149,336.75,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,305.9,5.86,D,0,unclassified,-1,0,4889.9,4907.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.78264,75.16625,334.62,0.39,0.36,2025-11-01,808,N20,VIIRS,n,2,302.95,1.54,D,0,unclassified,-1,0,7395.3,17094.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89731,75.96926,341.02,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,304.92,45.37,D,0,unclassified,-1,0,6569.2,4679.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.79905,75.37388,330.1,0.39,0.36,2025-11-01,808,N20,VIIRS,l,2,302.75,2.59,D,0,industrial_nearby,-1,0,947.0,2746.5,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
29.83474,75.6718,333.79,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,302.93,2.17,D,0,unclassified,86,1,3983.7,8907.0,11.825,21.48,13.654231944712233,0.1835,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.83139,75.67242,348.24,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,309.85,21.48,D,0,unclassified,86,1,4356.1,8538.9,11.825,21.48,13.654231944712233,1.8165,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89049,76.09462,331.89,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,303.89,1.92,D,0,unclassified,87,1,5924.7,11242.5,1.92,1.92,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89107,76.09882,331.12,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,302.1,1.92,D,0,unclassified,87,1,6255.7,11505.8,1.92,1.92,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.92831,76.39559,336.61,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,307.05,7.15,D,0,unclassified,-1,0,9288.0,8807.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89298,76.16302,334.97,0.41,0.37,2025-11-01,808,N20,VIIRS,l,2,307.41,8.38,D,0,unclassified,-1,0,9382.1,14258.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.8728,76.04208,331.52,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,302.77,1.6,D,0,unclassified,-1,0,4782.9,6129.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.8646,76.13367,333.22,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,301.92,4.47,D,0,unclassified,88,1,5154.9,11641.6,3.6233333333333335,4.47,0.7332348418708244,1.2337,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.86122,76.13428,332.81,0.41,0.37,2025-11-01,808,N20,VIIRS,l,2,303.4,3.2,D,0,unclassified,88,1,4902.0,11473.6,3.6233333333333335,4.47,0.7332348418708244,0.8832,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.86179,76.13848,333.93,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,303.8,3.2,D,0,unclassified,88,1,5222.0,11845.3,3.6233333333333335,4.47,0.7332348418708244,0.8832,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.80604,75.76124,336.32,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,305.02,2.86,D,0,unclassified,-1,0,5878.9,5441.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.81952,75.93232,339.31,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,306.03,6.27,D,0,unclassified,-1,0,2265.1,2415.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.85183,76.26982,331.65,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,302.79,2.29,D,0,unclassified,-1,0,5719.1,12164.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.77346,75.72514,334.75,0.4,0.37,2025-11-01,808,N20,VIIRS,l,2,306.41,10.86,D,0,unclassified,-1,0,9347.4,1799.1,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
29.77445,76.06355,330.25,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,301.12,2.55,D,0,unclassified,12,2,6711.9,3575.3,3.1166666666666667,5.23,1.8946591602009408,0.8182,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.77107,76.06416,334.21,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,302.85,1.57,D,0,unclassified,12,2,7008.1,3850.6,3.1166666666666667,5.23,1.8946591602009408,0.5037,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.75998,76.13467,336.62,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,304.04,3.02,D,0,unclassified,-1,0,8056.7,10406.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.60104,75.91972,330.08,0.4,0.37,2025-11-01,807,N20,VIIRS,n,2,301.53,3.87,D,0,unclassified,89,1,6526.9,3388.2,4.205,4.54,0.4737615433949868,0.9203,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.60161,75.92384,331.9,0.4,0.37,2025-11-01,807,N20,VIIRS,n,2,300.38,4.54,D,0,unclassified,89,1,6427.8,3249.9,4.205,4.54,0.4737615433949868,1.0797,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.6162,76.1552,331.18,0.41,0.37,2025-11-01,807,N20,VIIRS,n,2,300.77,1.82,D,0,unclassified,-1,0,4982.6,21151.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.13139,75.91151,332.36,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,302.35,3.35,D,0,unclassified,38,3,8124.7,7577.5,3.783333333333333,4.13,0.397156560229506,0.8855,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.84213,75.46638,332.45,0.39,0.36,2025-11-01,808,N20,VIIRS,l,2,303.87,2.7,D,0,unclassified,90,2,2236.5,9185.1,10.093333333333334,16.12,4.5168912613286,0.2675,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.80438,75.15462,330.42,0.39,0.36,2025-11-01,808,N20,VIIRS,n,2,301.28,1.75,D,0,unclassified,91,2,6474.1,18069.0,4.425,7.1,3.783021279348029,0.3955,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.73441,75.75288,330.33,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,304.52,1.74,D,0,unclassified,-1,0,5291.6,3218.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.97945,76.30912,332.75,0.41,0.37,2025-11-01,808,N20,VIIRS,l,2,306.66,6.86,D,0,industrial_nearby,-1,0,882.4,191.0,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
29.93239,75.98954,334.02,0.4,0.37,2025-11-01,808,N20,VIIRS,l,2,304.39,2.25,D,0,unclassified,-1,0,3472.3,8662.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.06205,75.46341,334.8,0.39,0.37,2025-11-01,808,N20,VIIRS,n,2,304.92,2.21,D,0,unclassified,-1,0,6603.8,28223.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10593,75.85213,346.86,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,306.81,5.42,D,0,unclassified,-1,0,4154.3,3463.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07909,75.68307,337.78,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,306.92,3.68,D,0,unclassified,92,1,2292.2,13932.7,2.49,3.68,1.6829141392239833,1.4779,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07734,75.68314,332.15,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,305.13,1.3,D,0,unclassified,92,1,2288.1,13992.0,2.49,3.68,1.6829141392239833,0.5221,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.11232,75.93176,333.11,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,302.55,1.46,D,0,unclassified,-1,0,10460.0,5481.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.07631,75.70023,330.1,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,301.72,1.6,D,0,industrial_nearby,-1,0,677.7,12503.6,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.12364,76.06285,345.01,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,304.49,4.88,D,0,unclassified,-1,0,9266.0,13981.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.95706,75.05996,343.34,0.39,0.36,2025-11-01,808,N20,VIIRS,n,2,308.68,12.29,D,0,unclassified,-1,0,4933.1,32096.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.10455,76.10082,333.22,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,302.54,2.41,D,0,unclassified,-1,0,7254.4,16727.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98111,75.24953,339.02,0.39,0.36,2025-11-01,808,N20,VIIRS,n,2,306.22,8.15,D,0,unclassified,-1,0,4763.4,21570.0,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.09843,76.13219,332.41,0.41,0.37,2025-11-01,808,N20,VIIRS,l,2,302.64,2.08,D,0,unclassified,-1,0,4559.7,16440.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.00317,75.49935,307.63,0.4,0.37,2025-11-01,808,N20,VIIRS,l,2,313.01,19.05,D,0,unclassified,93,1,6736.4,25492.2,19.05,19.05,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.00375,75.50343,334.01,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,302.05,19.05,D,0,unclassified,93,1,6563.1,25528.2,19.05,19.05,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.09483,75.80703,330.22,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,302.98,1.64,D,0,unclassified,-1,0,3569.1,3118.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.9799,75.52882,346.76,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,304.53,5.78,D,0,unclassified,-1,0,3064.4,22837.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.97412,76.19279,342.93,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,307.92,15.89,D,0,unclassified,-1,0,10382.2,8174.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.99985,75.62165,338.22,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,305.55,3.18,D,0,unclassified,-1,0,8500.7,18071.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.01357,76.30302,333.52,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,303.06,2.46,D,0,unclassified,-1,0,2926.1,1961.7,,,,,,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.00571,76.14385,332.65,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,301.76,2.67,D,0,unclassified,-1,0,7413.5,13189.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.00437,76.08374,343.63,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,305.78,9.97,D,0,unclassified,94,1,4695.2,15139.7,8.21,9.97,2.489015869776648,1.2144,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.00776,76.08312,348.07,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,304.43,6.45,D,0,unclassified,94,1,5071.4,14957.8,8.21,9.97,2.489015869776648,0.7856,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
29.9683,76.1247,331.53,0.41,0.37,2025-11-01,808,N20,VIIRS,l,2,303.25,2.86,D,0,unclassified,-1,0,3793.0,14769.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.03332,76.13962,336.09,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,307.0,17.63,D,0,unclassified,95,1,9482.6,14422.9,17.63,17.63,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.03671,76.139,343.98,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,308.76,17.63,D,0,unclassified,95,1,9368.9,14481.8,17.63,17.63,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.02357,76.04226,331.98,0.41,0.37,2025-11-01,808,N20,VIIRS,n,2,301.21,3.36,D,0,unclassified,-1,0,1804.0,10669.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.98861,75.76295,333.71,0.4,0.37,2025-11-01,808,N20,VIIRS,n,2,304.56,2.36,D,0,unclassified,-1,0,2981.3,8802.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.89793,75.3063,332.39,0.39,0.36,2025-11-01,808,N20,VIIRS,n,2,301.3,1.44,D,0,unclassified,-1,0,1107.0,10948.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
29.9415,75.30678,343.83,0.39,0.36,2025-11-01,808,N20,VIIRS,n,2,303.71,8.29,D,0,unclassified,71,2,3677.7,15568.9,8.363333333333333,8.4,0.06350852961085952,0.9912,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19672,75.81721,338.43,0.44,0.38,2025-11-02,749,N20,VIIRS,n,2,304.07,3.21,D,0,unclassified,96,1,2851.7,8207.8,15.3,27.39,17.09784196909072,0.2098,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.31605,75.66875,335.45,0.44,0.38,2025-11-02,749,N20,VIIRS,n,2,304.11,6.24,D,0,unclassified,29,2,6325.0,12199.2,3.995,6.24,3.1749094475275985,1.562,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.38616,76.06957,330.56,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,302.46,1.33,D,0,unclassified,-1,0,4656.1,15671.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29323,75.56043,330.06,0.45,0.39,2025-11-02,749,N20,VIIRS,n,2,302.23,1.81,D,0,unclassified,-1,0,5275.6,5006.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.42137,76.3771,338.93,0.42,0.37,2025-11-02,749,N20,VIIRS,n,2,310.08,23.24,D,0,industrial_nearby,-1,0,334.9,8074.2,,,,,,Unknown,unavailable,unavailable,unavailable,0,0
30.19914,75.18057,345.62,0.46,0.39,2025-11-02,749,N20,VIIRS,n,2,306.93,12.14,D,0,unclassified,-1,0,5972.8,30382.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.31646,75.85578,343.17,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,305.59,14.13,D,0,unclassified,-1,0,6420.6,9660.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.30778,75.90874,335.47,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,303.68,3.8,D,0,unclassified,-1,0,5797.1,6325.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.39526,76.47192,331.35,0.41,0.37,2025-11-02,749,N20,VIIRS,n,2,301.29,2.35,D,0,unclassified,-1,0,2268.1,3736.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29754,75.95264,336.3,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,303.86,4.15,D,0,unclassified,-1,0,4519.0,5030.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.32572,76.18684,337.84,0.42,0.38,2025-11-02,749,N20,VIIRS,n,2,305.64,5.31,D,0,unclassified,-1,0,6322.8,14984.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.32629,76.12775,330.19,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,302.64,2.39,D,0,unclassified,97,1,2161.4,20056.1,2.305,2.39,0.12020815280171303,1.0369,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.27525,75.95653,336.49,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,303.71,4.28,D,0,unclassified,-1,0,2045.5,3016.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29957,76.13847,330.08,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,303.19,1.97,D,0,unclassified,-1,0,4121.4,19757.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.23606,75.79401,339.48,0.44,0.38,2025-11-02,749,N20,VIIRS,n,2,306.53,20.7,D,0,unclassified,98,1,1088.8,11637.2,11.775,20.7,12.621856044179873,1.758,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.20151,75.61853,333.61,0.44,0.39,2025-11-02,749,N20,VIIRS,n,2,304.31,3.67,D,0,unclassified,99,1,4050.9,15958.2,3.45,3.67,0.31112698372208103,1.0638,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.23259,75.79484,342.96,0.44,0.38,2025-11-02,749,N20,VIIRS,n,2,303.57,2.85,D,0,industrial_nearby,98,1,749.8,11468.7,11.775,20.7,12.621856044179873,0.242,0.0,Unknown,unavailable,unavailable,unavailable,0,0
30.21947,75.80256,332.07,0.44,0.38,2025-11-02,749,N20,VIIRS,n,2,303.11,2.09,D,0,industrial_nearby,100,2,16.8,10497.7,25.54,48.99,33.16330803764908,0.0818,0.0,Unknown,unavailable,unavailable,unavailable,0,0
30.22911,75.93958,333.8,0.43,0.38,2025-11-02,749,N20,VIIRS,l,2,304.49,5.21,D,0,unclassified,31,2,2944.1,751.0,10.996666666666668,14.5,5.048389182039489,0.4738,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.34877,75.83429,337.91,0.44,0.38,2025-11-02,749,N20,VIIRS,n,2,305.25,4.87,D,0,unclassified,9,3,3572.4,9497.4,4.9275,6.34,1.1693694882285923,0.9883,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.32507,76.1292,330.37,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,302.42,2.22,D,0,unclassified,97,1,2318.2,20131.3,2.305,2.39,0.12020815280171303,0.9631,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.29563,75.51215,333.52,0.45,0.39,2025-11-02,749,N20,VIIRS,n,2,303.38,3.15,D,0,industrial_nearby,62,2,646.3,1929.1,9.135,15.12,8.464068170802973,0.3448,0.0,Unknown,unavailable,unavailable,unavailable,0,0
30.58223,75.93922,333.05,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,302.55,3.67,D,0,unclassified,-1,0,5646.8,19178.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.40653,75.95949,330.65,0.43,0.38,2025-11-02,749,N20,VIIRS,l,2,304.65,2.93,D,0,unclassified,101,1,7235.1,4876.6,2.935,2.94,0.007071067811865324,0.9983,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19324,75.81803,345.82,0.44,0.38,2025-11-02,749,N20,VIIRS,n,2,310.61,27.39,D,0,unclassified,96,1,3238.2,7820.5,15.3,27.39,17.09784196909072,1.7902,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.56265,75.04426,337.16,0.46,0.39,2025-11-02,749,N20,VIIRS,n,2,303.78,5.98,D,0,unclassified,-1,0,31301.1,20593.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.56796,75.25938,340.28,0.45,0.39,2025-11-02,749,N20,VIIRS,n,2,303.54,3.38,D,0,unclassified,102,1,15118.0,11164.7,3.38,3.38,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.56443,75.26024,332.11,0.45,0.39,2025-11-02,749,N20,VIIRS,n,2,304.9,3.38,D,0,unclassified,102,1,14745.7,10806.2,3.38,3.38,0.0,1.0,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.52308,75.11331,335.71,0.46,0.39,2025-11-02,749,N20,VIIRS,n,2,305.1,4.93,D,0,unclassified,-1,0,23546.9,12677.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.59089,75.48994,333.21,0.44,0.39,2025-11-02,749,N20,VIIRS,n,2,307.7,8.23,D,0,unclassified,-1,0,10008.4,23692.7,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.53492,75.19899,336.52,0.46,0.39,2025-11-02,749,N20,VIIRS,n,2,303.3,2.95,D,0,unclassified,-1,0,16676.1,7782.3,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.51083,75.22924,332.42,0.46,0.39,2025-11-02,749,N20,VIIRS,n,2,301.85,2.27,D,0,unclassified,-1,0,12809.4,4504.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.58096,75.82874,340.12,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,308.16,16.68,D,0,unclassified,-1,0,2981.6,20177.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.58642,75.90141,337.82,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,302.7,2.27,D,0,unclassified,-1,0,2468.3,19429.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.56885,75.96531,343.0,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,306.31,9.17,D,0,unclassified,37,2,5033.1,18296.9,7.9,9.17,1.7960512242138305,1.1608,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.56202,76.04919,336.77,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,303.57,4.82,D,0,unclassified,-1,0,11335.9,21474.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.37336,75.09766,340.17,0.46,0.39,2025-11-02,749,N20,VIIRS,n,2,303.87,4.29,D,0,unclassified,-1,0,12552.4,16644.6,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.47512,75.69976,341.78,0.44,0.38,2025-11-02,749,N20,VIIRS,n,2,305.19,6.25,D,0,unclassified,-1,0,13921.4,17875.2,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.43126,75.74221,335.16,0.44,0.38,2025-11-02,749,N20,VIIRS,l,2,306.44,22.61,D,0,unclassified,-1,0,11859.4,15726.5,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.46525,75.95679,333.74,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,304.77,10.46,D,0,unclassified,-1,0,5404.8,7561.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.45758,75.95398,338.55,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,304.78,6.21,D,0,unclassified,-1,0,5940.7,6729.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.31931,75.21809,334.09,0.46,0.39,2025-11-02,749,N20,VIIRS,n,2,305.07,3.72,D,0,unclassified,-1,0,5802.2,16727.9,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.30326,75.23177,344.67,0.46,0.39,2025-11-02,749,N20,VIIRS,n,2,307.6,12.34,D,0,unclassified,-1,0,4027.6,18459.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.43239,76.01488,341.5,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,304.41,3.82,D,0,unclassified,-1,0,10287.3,10443.1,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.40429,75.95719,332.04,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,305.63,2.94,D,0,unclassified,101,1,7124.1,4689.9,2.935,2.94,0.007071067811865324,1.0017,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.37969,75.97034,332.88,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,303.85,3.8,D,0,unclassified,-1,0,9563.8,6839.8,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.04887,75.12053,332.45,0.47,0.4,2025-11-02,749,N20,VIIRS,n,2,304.01,1.92,D,0,unclassified,-1,0,7608.7,34570.4,,,,,,Natural Fire,unavailable,unavailable,unavailable,0,0
30.20071,75.61398,331.94,0.44,0.39,2025-11-02,749,N20,VIIRS,n,2,303.45,3.23,D,0,unclassified,99,1,3609.1,15755.1,3.45,3.67,0.31112698372208103,0.9362,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.19295,75.93875,343.14,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,307.14,12.66,D,0,unclassified,103,1,6232.0,1169.4,7.27,12.66,7.622611101190983,1.7414,0.0,Agricultural Burning,unavailable,unavailable,unavailable,0,0
30.02697,76.07529,333.96,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,302.46,4.15,D,0,unclassified,104,1,4755.3,13669.5,3.2750000000000004,4.15,1.2374368670764586,1.2672,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
30.0212,76.06288,334.47,0.43,0.38,2025-11-02,749,N20,VIIRS,n,2,303.09,3.06,D,0,unclassified,105,1,3726.0,12652.8,2.305,3.06,1.067731239591687,1.3275,0.0,Natural Fire,unavailable,unavailable,unavailable,0,0
