latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.66994,75.36639,340.85,0.63,0.54,2025-11-26,0840,N20,VIIRS,n,2,302.96,8.78,D,0
29.67026,75.36572,340.36,0.63,0.54,2025-11-26,0840,N20,VIIRS,n,2,303.81,6.21,D,0
30.59155,75.08511,342.46,0.62,0.54,2025-11-26,0840,N20,VIIRS,n,2,303.18,7.56,D,0
30.59229,75.08335,340.75,0.62,0.54,2025-11-26,0840,N20,VIIRS,n,2,303.14,6.28,D,0
29.65884,75.61467,333,0.52,0.42,2025-11-27,0821,N20,VIIRS,n,2,302.23,3.3,D,0
30.55537,75.35198,346.31,0.38,0.36,2025-11-28,0802,N20,VIIRS,n,2,304.58,4.08,D,0
30.55865,75.35132,340.82,0.38,0.36,2025-11-28,0802,N20,VIIRS,n,2,302.33,5.18,D,0
30.28258,75.28606,331.33,0.53,0.42,2025-11-29,0744,N20,VIIRS,n,2,301.42,9.77,D,0
30.58045,75.89004,319.11,0.56,0.69,2025-11-30,1949,N20,VIIRS,n,2,278.52,1.98,N,0
30.57411,75.88949,296.2,0.56,0.69,2025-11-30,1949,N20,VIIRS,n,2,277.66,0.58,N,0
30.57783,75.88819,305.76,0.56,0.69,2025-11-30,1949,N20,VIIRS,n,2,277.98,1.89,N,0
30.5775,75.89407,309.2,0.56,0.69,2025-11-30,1949,N20,VIIRS,n,2,278.69,1.89,N,0
29.94066,76.34872,367,0.52,0.67,2025-11-30,1949,N20,VIIRS,h,2,290.14,26.05,N,0
29.94035,76.35414,341.77,0.52,0.66,2025-11-30,1949,N20,VIIRS,n,2,285.52,26.05,N,0
29.93451,76.34818,296.17,0.52,0.67,2025-11-30,1949,N20,VIIRS,n,2,279.03,1.57,N,0
29.94098,76.34647,350.69,0.52,0.66,2025-11-30,1949,N20,VIIRS,n,2,280.26,29.58,N,0
29.94064,76.35188,339.48,0.52,0.66,2025-11-30,1949,N20,VIIRS,n,2,301.59,21.75,N,0
29.93449,76.35136,301.44,0.52,0.66,2025-11-30,1949,N20,VIIRS,n,2,279.95,21.75,N,0
30.57627,75.89138,317.11,0.44,0.62,2025-11-30,2129,N20,VIIRS,n,2,277.8,1.62,N,0
30.57515,75.89579,302.53,0.44,0.62,2025-11-30,2129,N20,VIIRS,n,2,278.78,1.62,N,0
29.93979,76.35174,367,0.48,0.65,2025-11-30,2129,N20,VIIRS,h,2,295.33,18.88,N,0
29.94106,76.34695,295.05,0.48,0.65,2025-11-30,2129,N20,VIIRS,n,2,278.52,12.77,N,0
29.93853,76.35654,312.06,0.48,0.65,2025-11-30,2129,N20,VIIRS,n,2,281.19,18.88,N,0
29.94127,76.35143,367,0.48,0.65,2025-11-30,2129,N20,VIIRS,h,2,285.99,15.59,N,0
29.94003,76.35623,349.86,0.48,0.65,2025-11-30,2129,N20,VIIRS,n,2,286.48,24.61,N,0
29.93554,76.34945,300.96,0.48,0.65,2025-11-30,2129,N20,VIIRS,n,2,277.91,15.59,N,0
29.93856,76.35987,334.92,0.54,0.68,2025-12-01,0706,N20,VIIRS,n,2,294.86,6.1,D,0
29.93714,76.35445,342.58,0.54,0.68,2025-12-01,0706,N20,VIIRS,n,2,298.88,7.39,D,0
29.93713,76.35792,367,0.54,0.68,2025-12-01,0706,N20,VIIRS,h,2,298.55,12.08,D,0
29.93746,76.35765,354.06,0.45,0.63,2025-12-01,0846,N20,VIIRS,n,2,297.76,6.21,D,0
29.93933,76.35217,322.49,0.51,0.49,2025-12-01,2110,N20,VIIRS,n,2,283.34,2.69,N,0
29.93894,76.35414,298.65,0.44,0.38,2025-12-02,2052,N20,VIIRS,n,2,281.38,0.74,N,0
30.2923,75.49328,329.98,0.44,0.39,2025-12-04,0750,N20,VIIRS,n,2,293.82,2.81,D,0
30.59982,75.0433,331.53,0.43,0.38,2025-12-08,0815,N20,VIIRS,n,2,299.14,3.09,D,0
29.62191,75.20934,355.24,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,301.55,6.04,D,0
29.62528,75.2086,351.33,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,299.49,6.04,D,0
29.62388,75.20027,346.72,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,300.38,6.4,D,0
29.65253,75.2672,343.77,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,300.12,2.71,D,0
29.65184,75.26305,340.1,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,299.72,2.71,D,0
29.6552,75.26231,336.53,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,300.03,2.71,D,0
29.65589,75.26645,356.35,0.41,0.37,2025-12-09,0756,N20,VIIRS,l,2,302.51,2.71,D,0
29.65926,75.26572,347.66,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,301.57,3.01,D,0
29.65856,75.26157,335.14,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,300.07,3.01,D,0
29.66262,75.26498,336.98,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,297.91,3.01,D,0
29.66193,75.26083,343.16,0.41,0.37,2025-12-09,0756,N20,VIIRS,n,2,300.89,3.01,D,0
29.73018,75.30701,341.55,0.4,0.37,2025-12-09,0756,N20,VIIRS,n,2,300.48,3.71,D,0
29.73353,75.30628,345.42,0.4,0.37,2025-12-09,0756,N20,VIIRS,n,2,300.34,3.61,D,0
