latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,label,cluster_id,distinct_days
22.33187,82.53424,307.03,0.53,0.42,2026-03-06,1952,N20,VIIRS,n,2,296.44,1.37,N,2.0,industrial_direct,6,16
22.31654,82.51463,309.0,0.53,0.42,2026-03-06,1952,N20,VIIRS,n,2,295.92,1.47,N,2.0,industrial_direct,1,98
22.32024,82.59487,308.77,0.53,0.42,2026-03-06,1952,N20,VIIRS,n,2,295.79,1.47,N,2.0,industrial_direct,11,23
22.31966,82.56887,316.33,0.53,0.42,2026-03-06,1952,N20,VIIRS,n,2,297.97,3.04,N,0.0,industrial_direct,1,98
22.31848,82.51653,308.22,0.53,0.42,2026-03-06,1952,N20,VIIRS,n,2,297.01,2.38,N,2.0,industrial_direct,1,98
22.31653,82.5319,313.44,0.53,0.42,2026-03-06,1952,N20,VIIRS,n,2,299.05,3.26,N,2.0,industrial_direct,1,98
22.46024,82.59486,340.26,0.52,0.41,2026-03-06,724,N20,VIIRS,l,2,311.15,5.24,D,0.0,unclassified,-1,0
22.35691,82.30488,312.76,0.55,0.42,2026-03-06,1952,N20,VIIRS,n,2,296.26,3.75,N,2.0,industrial_direct,2,96
22.36822,82.66787,346.77,0.51,0.41,2026-03-06,724,N20,VIIRS,n,2,307.31,9.84,D,0.0,unclassified,-1,0
22.35872,82.87166,335.91,0.5,0.41,2026-03-06,724,N20,VIIRS,l,2,307.3,3.59,D,0.0,unclassified,-1,0
22.31932,82.5705,340.01,0.52,0.42,2026-03-06,724,N20,VIIRS,l,2,313.23,5.0,D,0.0,industrial_direct,1,98
22.33032,82.60931,339.56,0.52,0.41,2026-03-06,724,N20,VIIRS,l,2,314.47,10.82,D,0.0,industrial_nearby,5,73
22.11066,82.47382,338.98,0.53,0.42,2026-03-06,724,N20,VIIRS,l,2,309.64,6.85,D,0.0,unclassified,35,1
22.11446,82.47301,340.11,0.53,0.42,2026-03-06,724,N20,VIIRS,n,2,309.33,4.76,D,0.0,unclassified,35,1
22.2199,82.88641,341.98,0.5,0.41,2026-03-06,724,N20,VIIRS,n,2,309.4,3.98,D,0.0,unclassified,36,1
22.22362,82.88564,337.66,0.5,0.41,2026-03-06,724,N20,VIIRS,n,2,307.64,3.98,D,0.0,unclassified,36,1
22.15496,82.71809,336.25,0.51,0.41,2026-03-06,724,N20,VIIRS,l,2,310.93,3.6,D,0.0,unclassified,-1,0
22.28245,82.96967,337.53,0.5,0.41,2026-03-06,724,N20,VIIRS,n,2,308.31,3.92,D,0.0,unclassified,-1,0
22.17466,82.3786,333.35,0.53,0.42,2026-03-06,724,N20,VIIRS,l,2,308.3,3.12,D,0.0,unclassified,-1,0
22.32659,82.78618,336.46,0.51,0.41,2026-03-06,724,N20,VIIRS,n,2,309.42,4.29,D,0.0,industrial_nearby,37,1
22.32798,82.7877,336.03,0.51,0.41,2026-03-06,724,N20,VIIRS,n,2,310.63,2.9,D,0.0,unclassified,37,1
22.17922,82.63621,346.82,0.52,0.41,2026-03-06,724,N20,VIIRS,n,2,312.38,12.02,D,0.0,unclassified,-1,0
22.33707,82.55147,311.6,0.35,0.56,2026-03-07,1934,N20,VIIRS,n,2,294.39,0.8,N,0.0,industrial_direct,4,61
22.31531,82.55901,307.38,0.34,0.56,2026-03-07,1934,N20,VIIRS,n,2,294.89,1.07,N,2.0,industrial_direct,1,98
22.31949,82.56977,313.86,0.34,0.56,2026-03-07,1934,N20,VIIRS,n,2,295.46,1.49,N,0.0,industrial_direct,1,98
22.32201,82.59709,307.44,0.34,0.56,2026-03-07,1934,N20,VIIRS,n,2,294.97,0.7,N,2.0,industrial_direct,11,23
22.35634,82.30367,304.99,0.36,0.57,2026-03-07,1934,N20,VIIRS,n,2,294.8,1.08,N,2.0,industrial_direct,2,96
22.32469,82.67456,308.19,0.34,0.56,2026-03-07,1934,N20,VIIRS,n,2,294.46,0.66,N,0.0,industrial_direct,28,16
22.33171,82.60487,317.96,0.34,0.56,2026-03-07,1934,N20,VIIRS,n,2,294.86,3.78,N,2.0,industrial_nearby,5,73
22.33475,82.57455,316.76,0.34,0.56,2026-03-07,1934,N20,VIIRS,n,2,296.14,1.62,N,2.0,industrial_direct,3,71
22.33673,82.55487,305.8,0.35,0.56,2026-03-07,1934,N20,VIIRS,n,2,294.84,0.8,N,0.0,industrial_direct,4,61
22.36161,82.30438,305.32,0.36,0.57,2026-03-07,1934,N20,VIIRS,n,2,294.59,1.08,N,2.0,industrial_direct,2,96
22.30703,82.75665,340.36,0.33,0.55,2026-03-07,705,N20,VIIRS,n,2,304.57,3.5,D,0.0,unclassified,38,1
22.503,82.60193,367.0,0.33,0.55,2026-03-07,705,N20,VIIRS,h,2,308.41,4.88,D,0.0,industrial_nearby,39,2
22.33294,82.60881,347.94,0.33,0.56,2026-03-07,705,N20,VIIRS,n,2,307.04,4.34,D,0.0,industrial_direct,5,73
22.30722,82.75726,338.9,0.33,0.55,2026-03-07,705,N20,VIIRS,n,2,304.38,1.73,D,0.0,unclassified,38,1
22.22067,82.54638,338.15,0.34,0.56,2026-03-07,705,N20,VIIRS,n,2,307.35,3.29,D,0.0,unclassified,40,1
22.22135,82.54956,334.62,0.34,0.56,2026-03-07,705,N20,VIIRS,l,2,308.07,2.76,D,0.0,unclassified,40,1
22.15509,82.60222,332.64,0.34,0.56,2026-03-07,705,N20,VIIRS,l,2,306.89,1.92,D,0.0,unclassified,-1,0
22.15006,82.60344,343.16,0.34,0.56,2026-03-07,705,N20,VIIRS,n,2,308.15,3.76,D,0.0,unclassified,-1,0
22.18417,82.79047,335.91,0.33,0.55,2026-03-07,705,N20,VIIRS,n,2,306.02,2.2,D,0.0,unclassified,-1,0
22.33137,82.60825,349.44,0.34,0.56,2026-03-07,1934,N20,VIIRS,n,2,297.85,3.78,N,0.0,industrial_nearby,5,73
22.31721,82.53202,305.83,0.46,0.63,2026-03-08,2055,N20,VIIRS,n,2,295.16,2.07,N,2.0,industrial_direct,1,98
22.35661,82.30177,306.94,0.44,0.62,2026-03-08,2055,N20,VIIRS,n,2,294.49,1.61,N,2.0,industrial_direct,2,96
22.316,82.53352,307.04,0.46,0.63,2026-03-08,2055,N20,VIIRS,n,2,294.97,1.73,N,2.0,industrial_direct,1,98
22.35928,82.30099,312.0,0.44,0.62,2026-03-08,2055,N20,VIIRS,n,2,295.03,2.76,N,2.0,industrial_direct,2,96
22.32152,82.56516,308.22,0.46,0.63,2026-03-08,2055,N20,VIIRS,n,2,295.05,1.97,N,2.0,industrial_direct,1,98
22.36222,82.30315,306.72,0.44,0.62,2026-03-08,2055,N20,VIIRS,n,2,294.96,1.74,N,2.0,industrial_direct,2,96
22.33213,82.6058,310.14,0.69,0.75,2026-03-08,1915,N20,VIIRS,n,2,292.83,2.4,N,2.0,industrial_direct,5,73
22.33619,82.55138,305.05,0.7,0.75,2026-03-08,1915,N20,VIIRS,n,2,292.4,1.24,N,0.0,industrial_direct,4,61
22.33234,82.60484,309.74,0.7,0.75,2026-03-08,1915,N20,VIIRS,n,2,293.32,2.57,N,2.0,industrial_nearby,5,73
22.33607,82.55027,305.05,0.7,0.75,2026-03-08,1915,N20,VIIRS,n,2,292.76,1.42,N,0.0,industrial_nearby,4,61
22.3359,82.5552,314.01,0.46,0.63,2026-03-08,2055,N20,VIIRS,n,2,294.26,1.61,N,0.0,industrial_direct,4,61
22.45125,82.5574,338.51,0.47,0.64,2026-03-08,827,N20,VIIRS,n,2,301.57,3.13,D,0.0,unclassified,-1,0
22.33838,82.55667,305.72,0.46,0.47,2026-03-09,2036,N20,VIIRS,n,2,294.61,1.16,N,0.0,industrial_direct,4,61
22.33482,82.57448,309.45,0.46,0.47,2026-03-09,2036,N20,VIIRS,n,2,295.31,1.81,N,2.0,industrial_direct,3,71
22.31871,82.56589,315.73,0.46,0.47,2026-03-09,2036,N20,VIIRS,n,2,295.51,1.81,N,2.0,industrial_direct,1,98
22.3628,82.30251,307.12,0.44,0.46,2026-03-09,2036,N20,VIIRS,n,2,295.09,1.96,N,2.0,industrial_direct,2,96
22.35861,82.30161,316.31,0.44,0.46,2026-03-09,2036,N20,VIIRS,n,2,296.12,1.96,N,2.0,industrial_direct,2,96
22.31635,82.53347,311.78,0.46,0.47,2026-03-09,2036,N20,VIIRS,n,2,296.46,1.95,N,2.0,industrial_direct,1,98
22.33296,82.60601,316.95,0.46,0.47,2026-03-09,2036,N20,VIIRS,n,2,295.84,2.3,N,2.0,industrial_direct,5,73
22.31297,82.52818,306.21,0.46,0.47,2026-03-09,2036,N20,VIIRS,n,2,296.12,1.56,N,2.0,industrial_direct,1,98
22.35357,82.30486,306.98,0.44,0.46,2026-03-09,2036,N20,VIIRS,n,2,293.67,0.99,N,2.0,industrial_direct,2,96
22.31723,82.52911,310.24,0.46,0.47,2026-03-09,2036,N20,VIIRS,n,2,298.11,1.56,N,2.0,industrial_direct,1,98
22.36037,82.36232,331.63,0.45,0.47,2026-03-09,808,N20,VIIRS,l,2,304.22,4.7,D,0.0,unclassified,-1,0
22.33412,82.55574,317.04,0.46,0.47,2026-03-09,2036,N20,VIIRS,n,2,295.26,1.16,N,0.0,industrial_direct,4,61
22.34192,82.82672,341.21,0.49,0.48,2026-03-09,808,N20,VIIRS,n,2,308.1,5.74,D,0.0,unclassified,-1,0
22.33367,82.55676,339.36,0.47,0.48,2026-03-09,808,N20,VIIRS,l,2,312.75,3.99,D,0.0,industrial_direct,4,61
22.13933,83.00925,333.97,0.5,0.49,2026-03-09,808,N20,VIIRS,l,2,306.38,3.65,D,0.0,unclassified,-1,0
22.13555,82.54265,339.13,0.46,0.47,2026-03-09,808,N20,VIIRS,n,2,305.97,2.85,D,0.0,unclassified,41,1
22.15384,82.35563,339.23,0.45,0.47,2026-03-09,808,N20,VIIRS,n,2,309.58,2.01,D,0.0,unclassified,42,2
22.15815,82.35506,345.56,0.45,0.47,2026-03-09,808,N20,VIIRS,n,2,309.38,3.29,D,0.0,unclassified,42,2
22.13504,82.53814,334.59,0.46,0.47,2026-03-09,808,N20,VIIRS,l,2,306.38,2.85,D,0.0,unclassified,41,1
22.25312,82.43832,335.04,0.46,0.47,2026-03-09,808,N20,VIIRS,l,2,309.7,3.96,D,0.0,unclassified,-1,0
22.32909,82.83306,340.92,0.49,0.48,2026-03-09,808,N20,VIIRS,n,2,309.15,5.46,D,0.0,unclassified,-1,0
22.33302,82.82786,332.94,0.49,0.48,2026-03-09,808,N20,VIIRS,l,2,307.15,4.61,D,0.0,unclassified,-1,0
22.25976,82.69535,343.87,0.48,0.48,2026-03-09,808,N20,VIIRS,n,2,308.51,4.03,D,0.0,unclassified,-1,0
22.4848,83.06696,338.47,0.42,0.38,2026-03-10,749,N20,VIIRS,n,2,307.5,4.61,D,0.0,unclassified,43,2
22.49697,83.0524,334.78,0.42,0.38,2026-03-10,749,N20,VIIRS,l,2,306.7,3.87,D,0.0,unclassified,-1,0
22.46117,82.81681,330.65,0.42,0.37,2026-03-10,749,N20,VIIRS,n,2,304.63,1.78,D,0.0,unclassified,-1,0
22.49005,83.05351,334.28,0.42,0.38,2026-03-10,749,N20,VIIRS,l,2,307.3,3.62,D,0.0,unclassified,44,1
22.49061,83.05762,347.55,0.42,0.38,2026-03-10,749,N20,VIIRS,n,2,308.28,3.62,D,0.0,unclassified,44,1
22.41895,82.71276,339.03,0.41,0.37,2026-03-10,749,N20,VIIRS,l,2,313.75,5.61,D,0.0,unclassified,-1,0
22.37199,82.80216,335.71,0.42,0.37,2026-03-10,749,N20,VIIRS,l,2,308.01,4.74,D,0.0,unclassified,19,2
22.34764,82.33313,334.12,0.4,0.37,2026-03-10,749,N20,VIIRS,l,2,306.48,1.92,D,0.0,unclassified,-1,0
22.39884,82.79374,336.23,0.42,0.37,2026-03-10,749,N20,VIIRS,l,2,307.74,1.73,D,0.0,unclassified,45,2
22.33231,82.39542,332.39,0.4,0.37,2026-03-10,749,N20,VIIRS,l,2,306.89,1.86,D,0.0,unclassified,-1,0
22.33414,82.55588,341.75,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,313.1,4.63,D,0.0,industrial_direct,4,61
22.45574,82.75208,342.82,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,309.89,4.6,D,0.0,unclassified,46,2
22.45792,83.09178,336.4,0.43,0.38,2026-03-10,749,N20,VIIRS,n,2,307.53,2.71,D,0.0,unclassified,-1,0
22.51475,83.07904,339.29,0.43,0.38,2026-03-10,749,N20,VIIRS,n,2,307.6,2.76,D,0.0,unclassified,-1,0
22.31281,82.52896,308.05,0.41,0.37,2026-03-10,2018,N20,VIIRS,n,2,297.99,1.36,N,2.0,industrial_direct,1,98
22.56671,83.07069,336.7,0.43,0.38,2026-03-10,749,N20,VIIRS,n,2,307.05,2.46,D,0.0,unclassified,-1,0
22.33127,82.60506,326.6,0.41,0.37,2026-03-10,2018,N20,VIIRS,n,2,298.75,2.55,N,2.0,industrial_nearby,5,73
22.33587,82.57777,318.35,0.41,0.37,2026-03-10,2018,N20,VIIRS,n,2,298.24,1.64,N,2.0,industrial_direct,3,71
22.33645,82.55364,328.64,0.41,0.37,2026-03-10,2018,N20,VIIRS,n,2,297.89,1.88,N,0.0,industrial_direct,4,61
22.33579,82.55754,307.05,0.41,0.37,2026-03-10,2018,N20,VIIRS,n,2,296.81,1.88,N,0.0,industrial_direct,4,61
22.2926,82.79234,310.44,0.41,0.37,2026-03-10,2018,N20,VIIRS,n,2,294.52,1.17,N,0.0,unclassified,47,2
22.36119,82.30296,316.92,0.4,0.37,2026-03-10,2018,N20,VIIRS,n,2,298.45,1.59,N,2.0,industrial_direct,2,96
22.31699,82.56594,317.86,0.41,0.37,2026-03-10,2018,N20,VIIRS,n,2,297.21,1.71,N,2.0,industrial_direct,1,98
22.35785,82.30231,323.78,0.4,0.37,2026-03-10,2018,N20,VIIRS,n,2,298.76,1.59,N,2.0,industrial_direct,2,96
22.3572,82.30616,309.49,0.4,0.37,2026-03-10,2018,N20,VIIRS,n,2,297.86,1.59,N,2.0,industrial_direct,2,96
22.35386,82.30551,314.05,0.4,0.37,2026-03-10,2018,N20,VIIRS,n,2,295.83,1.44,N,2.0,industrial_direct,2,96
22.31618,82.52961,312.1,0.41,0.37,2026-03-10,2018,N20,VIIRS,n,2,300.24,1.36,N,2.0,industrial_direct,1,98
22.31552,82.53349,316.44,0.41,0.37,2026-03-10,2018,N20,VIIRS,n,2,298.85,2.06,N,2.0,industrial_direct,1,98
22.368,82.79868,342.09,0.42,0.37,2026-03-10,749,N20,VIIRS,n,2,309.02,4.74,D,0.0,unclassified,19,2
22.55632,83.07236,339.77,0.43,0.38,2026-03-10,749,N20,VIIRS,n,2,307.35,3.11,D,0.0,unclassified,48,2
22.36856,82.80269,342.2,0.42,0.37,2026-03-10,749,N20,VIIRS,n,2,308.6,4.74,D,0.0,unclassified,19,2
22.26872,82.61444,336.96,0.41,0.37,2026-03-10,749,N20,VIIRS,l,2,311.8,2.91,D,0.0,unclassified,49,2
22.29074,82.67171,348.08,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,314.63,4.89,D,0.0,unclassified,-1,0
22.10019,83.08427,332.93,0.42,0.38,2026-03-10,749,N20,VIIRS,l,2,306.07,2.31,D,0.0,unclassified,50,1
22.10364,83.08371,333.22,0.42,0.38,2026-03-10,749,N20,VIIRS,l,2,306.51,2.8,D,0.0,unclassified,50,1
22.11657,82.92397,341.24,0.42,0.37,2026-03-10,749,N20,VIIRS,n,2,310.22,4.17,D,0.0,unclassified,-1,0
22.33058,82.60501,342.43,0.41,0.37,2026-03-10,749,N20,VIIRS,l,2,316.37,2.6,D,2.0,industrial_nearby,5,73
22.16151,82.74583,337.0,0.41,0.37,2026-03-10,749,N20,VIIRS,l,2,311.86,3.4,D,0.0,unclassified,-1,0
22.12268,82.44584,344.72,0.4,0.37,2026-03-10,749,N20,VIIRS,n,2,310.96,5.1,D,0.0,unclassified,-1,0
22.19474,82.88345,336.52,0.42,0.37,2026-03-10,749,N20,VIIRS,l,2,308.55,2.85,D,0.0,unclassified,-1,0
22.18466,82.81139,339.49,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,311.44,1.59,D,0.0,unclassified,-1,0
22.22933,83.08137,334.59,0.42,0.38,2026-03-10,749,N20,VIIRS,l,2,305.89,1.96,D,0.0,unclassified,-1,0
22.21918,82.98302,340.24,0.42,0.38,2026-03-10,749,N20,VIIRS,n,2,309.0,2.84,D,0.0,unclassified,-1,0
22.18456,82.56401,343.84,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,311.2,5.84,D,0.0,unclassified,-1,0
22.20483,82.68198,343.6,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,312.32,2.77,D,0.0,unclassified,-1,0
22.19263,82.51796,347.23,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,312.72,8.74,D,0.0,unclassified,-1,0
22.24908,82.87443,344.03,0.42,0.37,2026-03-10,749,N20,VIIRS,n,2,308.35,4.08,D,0.0,unclassified,-1,0
22.1124,82.49545,335.12,0.41,0.37,2026-03-10,749,N20,VIIRS,l,2,309.99,1.73,D,0.0,unclassified,-1,0
22.20958,82.5152,339.84,0.41,0.37,2026-03-10,749,N20,VIIRS,l,2,311.01,3.87,D,0.0,unclassified,-1,0
22.25438,82.83665,338.79,0.42,0.37,2026-03-10,749,N20,VIIRS,n,2,308.91,4.12,D,0.0,unclassified,51,2
22.25659,82.45544,342.06,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,309.85,6.24,D,0.0,unclassified,-1,0
22.29271,82.81007,340.92,0.42,0.37,2026-03-10,749,N20,VIIRS,n,2,310.88,2.4,D,0.0,unclassified,52,2
22.28201,82.75862,348.78,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,313.57,4.72,D,0.0,unclassified,10,2
22.29593,82.8834,333.15,0.42,0.37,2026-03-10,749,N20,VIIRS,n,2,306.22,1.17,D,0.0,unclassified,-1,0
22.2422,82.57433,348.78,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,311.74,3.88,D,0.0,unclassified,53,1
22.28543,82.75808,345.24,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,312.9,4.72,D,0.0,unclassified,10,2
22.2388,82.57487,343.78,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,312.22,3.93,D,0.0,unclassified,53,1
22.2354,82.57543,348.14,0.41,0.37,2026-03-10,749,N20,VIIRS,n,2,312.39,3.93,D,0.0,unclassified,53,1
22.23596,82.57938,337.85,0.41,0.37,2026-03-10,749,N20,VIIRS,l,2,310.12,3.93,D,0.0,unclassified,53,1
22.30169,83.07801,342.53,0.42,0.38,2026-03-10,749,N20,VIIRS,n,2,308.75,3.72,D,0.0,unclassified,-1,0
22.28758,83.00094,341.19,0.42,0.38,2026-03-10,749,N20,VIIRS,n,2,309.11,3.44,D,0.0,unclassified,-1,0
22.24275,82.57828,337.22,0.41,0.37,2026-03-10,749,N20,VIIRS,l,2,309.94,3.88,D,0.0,unclassified,53,1
22.33345,82.57492,313.85,0.44,0.39,2026-03-11,1959,N20,VIIRS,n,2,296.44,2.13,N,2.0,industrial_direct,3,71
22.41126,82.71461,349.01,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,315.66,11.53,D,0.0,unclassified,-1,0
22.47804,83.06599,338.24,0.42,0.38,2026-03-11,730,N20,VIIRS,n,2,311.59,3.77,D,0.0,unclassified,-1,0
22.58523,82.94479,309.5,0.43,0.38,2026-03-11,1959,N20,VIIRS,n,2,294.66,1.09,N,0.0,unclassified,-1,0
22.59395,82.8568,306.73,0.43,0.38,2026-03-11,1959,N20,VIIRS,n,2,294.32,2.2,N,0.0,unclassified,-1,0
22.50921,82.94322,307.05,0.43,0.38,2026-03-11,1959,N20,VIIRS,n,2,296.17,1.21,N,0.0,unclassified,-1,0
22.3328,82.60548,319.21,0.44,0.39,2026-03-11,1959,N20,VIIRS,n,2,297.49,2.97,N,2.0,industrial_direct,5,73
22.32331,82.67352,305.92,0.44,0.38,2026-03-11,1959,N20,VIIRS,n,2,295.47,1.04,N,0.0,industrial_direct,28,16
22.33641,82.55363,327.02,0.44,0.39,2026-03-11,1959,N20,VIIRS,n,2,296.09,3.5,N,0.0,industrial_direct,4,61
22.35987,82.30434,320.57,0.46,0.39,2026-03-11,1959,N20,VIIRS,n,2,298.62,1.67,N,2.0,industrial_direct,2,96
22.31644,82.51522,310.72,0.45,0.39,2026-03-11,1959,N20,VIIRS,n,2,297.1,2.43,N,2.0,industrial_direct,1,98
22.3563,82.30374,312.96,0.46,0.39,2026-03-11,1959,N20,VIIRS,n,2,297.89,1.67,N,2.0,industrial_direct,2,96
22.31992,82.56848,311.79,0.44,0.39,2026-03-11,1959,N20,VIIRS,n,2,298.29,2.17,N,0.0,industrial_direct,1,98
22.12998,82.76159,308.29,0.43,0.38,2026-03-11,1959,N20,VIIRS,n,2,296.46,2.29,N,0.0,unclassified,-1,0
22.26475,82.93823,301.18,0.43,0.38,2026-03-11,1959,N20,VIIRS,n,2,290.53,0.4,N,0.0,unclassified,-1,0
22.3176,82.533,314.04,0.45,0.39,2026-03-11,1959,N20,VIIRS,n,2,300.71,2.5,N,2.0,industrial_direct,1,98
22.16661,82.99065,311.25,0.43,0.38,2026-03-11,1959,N20,VIIRS,n,2,295.98,2.04,N,0.0,unclassified,-1,0
22.15445,83.02645,309.48,0.43,0.38,2026-03-11,1959,N20,VIIRS,n,2,295.8,1.72,N,0.0,unclassified,-1,0
22.17245,82.87411,310.88,0.43,0.38,2026-03-11,1959,N20,VIIRS,n,2,296.92,2.56,N,0.0,unclassified,-1,0
22.14877,82.83995,345.66,0.43,0.38,2026-03-11,1959,N20,VIIRS,n,2,302.96,6.93,N,0.0,unclassified,-1,0
22.45405,83.04974,334.65,0.42,0.38,2026-03-11,730,N20,VIIRS,l,2,309.13,1.66,D,0.0,unclassified,-1,0
22.32167,82.58188,310.19,0.44,0.39,2026-03-11,1959,N20,VIIRS,n,2,296.8,2.34,N,0.0,industrial_nearby,11,23
22.44514,83.03896,339.14,0.42,0.38,2026-03-11,730,N20,VIIRS,l,2,309.97,4.65,D,0.0,unclassified,54,1
22.31639,82.56791,317.17,0.44,0.39,2026-03-11,1959,N20,VIIRS,n,2,295.21,1.7,N,0.0,industrial_nearby,1,98
22.33637,82.55534,339.32,0.44,0.38,2026-03-11,730,N20,VIIRS,l,2,313.22,3.49,D,0.0,industrial_direct,4,61
22.44592,83.0383,335.09,0.42,0.38,2026-03-11,730,N20,VIIRS,l,2,309.86,3.6,D,0.0,unclassified,54,1
22.15755,82.72356,339.68,0.44,0.38,2026-03-11,730,N20,VIIRS,l,2,312.85,4.57,D,0.0,unclassified,-1,0
22.18233,82.73607,348.17,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,313.8,3.22,D,0.0,unclassified,-1,0
22.18509,82.73122,335.87,0.44,0.38,2026-03-11,730,N20,VIIRS,l,2,310.73,3.22,D,0.0,unclassified,-1,0
22.25635,82.89725,342.68,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,312.62,2.38,D,0.0,unclassified,-1,0
22.26807,82.92445,344.32,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,312.81,4.76,D,0.0,unclassified,-1,0
22.25767,82.84158,351.11,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,314.15,6.35,D,0.0,unclassified,51,2
22.25697,82.83743,344.88,0.43,0.38,2026-03-11,730,N20,VIIRS,l,2,314.98,6.35,D,0.0,unclassified,51,2
22.28601,82.94642,338.17,0.43,0.38,2026-03-11,730,N20,VIIRS,l,2,311.73,5.19,D,0.0,unclassified,-1,0
22.27981,82.90948,347.65,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,315.27,5.19,D,0.0,unclassified,-1,0
22.24873,82.89442,343.58,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,313.76,4.36,D,0.0,unclassified,-1,0
22.29018,82.9075,347.24,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,313.95,10.34,D,0.0,unclassified,-1,0
22.29708,82.92747,344.44,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,314.37,6.01,D,0.0,unclassified,-1,0
22.29434,82.88978,348.69,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,313.6,6.57,D,0.0,unclassified,55,1
22.29779,82.8891,346.87,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,312.98,6.57,D,0.0,unclassified,55,1
22.20299,82.30601,343.65,0.45,0.39,2026-03-11,730,N20,VIIRS,l,2,316.69,6.3,D,0.0,unclassified,-1,0
22.29228,82.79195,336.96,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,310.57,1.7,D,0.0,unclassified,47,2
22.30806,82.81142,343.18,0.43,0.38,2026-03-11,730,N20,VIIRS,l,2,314.75,7.5,D,0.0,unclassified,56,1
22.30735,82.80728,338.11,0.43,0.38,2026-03-11,730,N20,VIIRS,l,2,312.2,2.8,D,0.0,unclassified,56,1
22.33118,82.92604,342.39,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,311.77,7.97,D,0.0,unclassified,-1,0
22.33435,82.79767,339.72,0.43,0.38,2026-03-11,730,N20,VIIRS,n,2,314.29,2.35,D,0.0,unclassified,13,3
22.28258,82.90474,339.18,0.43,0.38,2026-03-11,730,N20,VIIRS,l,2,313.15,3.45,D,0.0,unclassified,34,2
22.56993,83.07917,341.68,0.49,0.49,2026-03-12,712,N20,VIIRS,n,2,308.22,2.83,D,0.0,unclassified,-1,0
22.55931,83.0719,334.91,0.49,0.49,2026-03-12,712,N20,VIIRS,l,2,309.32,2.56,D,0.0,unclassified,48,2
22.43551,82.55014,337.53,0.53,0.5,2026-03-12,712,N20,VIIRS,l,2,310.3,4.35,D,0.0,unclassified,-1,0
22.44554,82.71534,345.42,0.52,0.5,2026-03-12,712,N20,VIIRS,l,2,317.29,9.93,D,0.0,unclassified,-1,0
22.51091,83.08263,333.35,0.49,0.49,2026-03-12,712,N20,VIIRS,l,2,308.17,5.84,D,0.0,unclassified,57,1
22.47894,83.07832,335.41,0.49,0.49,2026-03-12,712,N20,VIIRS,l,2,309.64,5.07,D,0.0,unclassified,-1,0
22.48499,83.00034,334.51,0.5,0.49,2026-03-12,712,N20,VIIRS,l,2,309.05,2.12,D,0.0,unclassified,-1,0
22.34496,82.3671,339.39,0.55,0.51,2026-03-12,712,N20,VIIRS,n,2,310.43,4.42,D,0.0,unclassified,-1,0
22.48589,83.06692,336.65,0.49,0.49,2026-03-12,712,N20,VIIRS,l,2,310.15,4.17,D,0.0,unclassified,43,2
22.47292,83.09442,335.48,0.49,0.49,2026-03-12,712,N20,VIIRS,n,2,309.7,2.83,D,0.0,unclassified,-1,0
22.40241,82.85667,339.78,0.51,0.49,2026-03-12,712,N20,VIIRS,n,2,309.69,7.17,D,0.0,unclassified,-1,0
22.57852,83.05293,339.29,0.49,0.49,2026-03-12,712,N20,VIIRS,l,2,310.54,5.67,D,0.0,unclassified,-1,0
22.51185,83.08726,339.16,0.49,0.49,2026-03-12,712,N20,VIIRS,n,2,308.0,2.75,D,0.0,unclassified,57,1
22.59186,82.86497,306.94,0.53,0.5,2026-03-12,1940,N20,VIIRS,n,2,296.72,2.32,N,0.0,unclassified,-1,0
22.16528,82.85336,307.88,0.52,0.5,2026-03-12,1940,N20,VIIRS,n,2,296.45,2.64,N,0.0,unclassified,-1,0
22.52442,82.6713,315.89,0.54,0.51,2026-03-12,1940,N20,VIIRS,n,2,296.76,3.67,N,0.0,unclassified,-1,0
22.3601,82.90118,307.28,0.52,0.5,2026-03-12,1940,N20,VIIRS,n,2,296.74,3.34,N,0.0,unclassified,-1,0
